FILE_INFO
ListSeparator=comma
DecimalSeparator=period

SESSION_INFO
TimeZone,GMT
TimeZoneOffset,+0
DateTimeFormat,yyyy-MM-dd HH:mm:ss.nnnnnnnnn
StartTime,2016-05-18 07:42:19.279
TimeFormat,Absolute
TimeSource,Beacon

DEVICE_INFO
Port,COM 3
BaseSerial,1040-30686
Address,578
ModelName,G-Link 2G (LXRS)
SerialNumber,2418-0578
FirmwareVersion,8.05

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied
Tick,Timer Tick,128Hz,,,tick,tick,,
ch3,Channel Data,128Hz,result = ([slope] * data) + [offset],[slope]=0.001478197 [offset]=-2.695492,G,G,Node Commander v2.17.0,
Node RSSI,Signal Strength,128Hz,result = data,,dBm,dBm,,
Base RSSI,Signal Strength,128Hz,result = data,,dBm,dBm,,

DATA_START
Time,Tick,ch3,Node RSSI,Base RSSI
2016-05-18 07:42:18.665812500,85,-1.017738426,-20,-21
2016-05-18 07:42:18.673625000,86,-0.9852181007,-20,-21
2016-05-18 07:42:18.681437500,87,-0.9586105621,-20,-21
2016-05-18 07:42:18.689250000,88,-0.9275684338,-20,-21
2016-05-18 07:42:18.697062500,89,-0.905395485,-20,-21
2016-05-18 07:42:18.704875000,90,-0.8847007328,-20,-21
2016-05-18 07:42:18.712687500,91,-0.8758315532,-20,-21
2016-05-18 07:42:18.720500000,92,-0.8743533567,-20,-21
2016-05-18 07:42:18.728312500,93,-0.8847007328,-20,-21
2016-05-18 07:42:18.736125000,94,-0.9024390918,-20,-21
2016-05-18 07:42:18.743937500,95,-0.9157428611,-20,-21
2016-05-18 07:42:18.751750000,96,-0.9438285963,-20,-21
2016-05-18 07:42:18.759562500,97,-0.973392528,-20,-21
2016-05-18 07:42:18.767375000,98,-1.001478263,-20,-21
2016-05-18 07:42:18.775187500,99,-1.038433178,-20,-21
2016-05-18 07:42:18.783000000,100,-1.060606127,-20,-23
2016-05-18 07:42:18.790812500,101,-1.081300879,-20,-23
2016-05-18 07:42:18.798625000,102,-1.093126452,-20,-23
2016-05-18 07:42:18.806437500,103,-1.099039238,-20,-23
2016-05-18 07:42:18.814250000,104,-1.093126452,-20,-23
2016-05-18 07:42:18.822062500,105,-1.079822682,-20,-23
2016-05-18 07:42:18.829875000,106,-1.062084323,-20,-23
2016-05-18 07:42:18.837687500,107,-1.047302357,-20,-23
2016-05-18 07:42:18.845500000,108,-1.013303836,-20,-23
2016-05-18 07:42:18.853312500,109,-0.9852181007,-20,-23
2016-05-18 07:42:18.861125000,110,-0.955654169,-20,-23
2016-05-18 07:42:18.868937500,111,-0.923133844,-20,-23
2016-05-18 07:42:18.876750000,112,-0.905395485,-20,-23
2016-05-18 07:42:18.884562500,113,-0.8891353225,-20,-23
2016-05-18 07:42:18.892375000,114,-0.8861789294,-20,-23
2016-05-18 07:42:18.900187500,115,-0.8773097498,-20,-23
2016-05-18 07:42:18.908000000,116,-0.8891353225,-20,-23
2016-05-18 07:42:18.915812500,117,-0.9039172884,-20,-23
2016-05-18 07:42:18.923625000,118,-0.923133844,-20,-23
2016-05-18 07:42:18.931437500,119,-0.9541759724,-20,-23
2016-05-18 07:42:18.939250000,120,-0.9778271178,-20,-22
2016-05-18 07:42:18.947062500,121,-1.010347443,-20,-22
2016-05-18 07:42:18.954875000,122,-1.041389571,-20,-22
2016-05-18 07:42:18.962687500,123,-1.057649733,-20,-22
2016-05-18 07:42:18.970500000,124,-1.073909896,-20,-22
2016-05-18 07:42:18.978312500,125,-1.096082845,-20,-22
2016-05-18 07:42:18.986125000,126,-1.094604648,-20,-22
2016-05-18 07:42:18.993937500,127,-1.091648255,-20,-22
2016-05-18 07:42:19.001750000,128,-1.078344486,-20,-22
2016-05-18 07:42:19.009562500,129,-1.05469334,-20,-22
2016-05-18 07:42:19.017375000,130,-1.036954981,-20,-22
2016-05-18 07:42:19.025187500,131,-1.008869246,-20,-22
2016-05-18 07:42:19.033000000,132,-0.973392528,-20,-22
2016-05-18 07:42:19.040812500,133,-0.9379158099,-20,-22
2016-05-18 07:42:19.048625000,134,-0.9216556475,-20,-22
2016-05-18 07:42:19.056437500,135,-0.8980045021,-20,-22
2016-05-18 07:42:19.064250000,136,-0.8832225362,-20,-22
2016-05-18 07:42:19.072062500,137,-0.8950481089,-20,-22
2016-05-18 07:42:19.079875000,138,-0.8950481089,-20,-22
2016-05-18 07:42:19.087687500,139,-0.8965263055,-20,-22
2016-05-18 07:42:19.095500000,140,-0.9113082713,-20,-22
2016-05-18 07:42:19.103312500,141,-0.9438285963,-20,-22
2016-05-18 07:42:19.111125000,142,-0.9615669553,-20,-22
2016-05-18 07:42:19.118937500,143,-0.9896526905,-20,-22
2016-05-18 07:42:19.126750000,144,-1.014782032,-20,-22
2016-05-18 07:42:19.134562500,145,-1.047302357,-20,-22
2016-05-18 07:42:19.142375000,146,-1.056171537,-20,-22
2016-05-18 07:42:19.150187500,147,-1.076866289,-20,-22
2016-05-18 07:42:19.158000000,148,-1.088691862,-20,-22
2016-05-18 07:42:19.165812500,149,-1.081300879,-20,-22
2016-05-18 07:42:19.173625000,150,-1.070953503,-20,-22
2016-05-18 07:42:19.181437500,151,-1.070953503,-20,-22
2016-05-18 07:42:19.189250000,152,-1.047302357,-20,-22
2016-05-18 07:42:19.197062500,153,-1.014782032,-20,-22
2016-05-18 07:42:19.204875000,154,-1.000000067,-20,-22
2016-05-18 07:42:19.212687500,155,-0.9748707246,-20,-22
2016-05-18 07:42:19.220500000,156,-0.9393940065,-20,-22
2016-05-18 07:42:19.228312500,157,-0.923133844,-20,-22
2016-05-18 07:42:19.236125000,158,-0.9172210577,-20,-22
2016-05-18 07:42:19.243937500,159,-0.8994826986,-20,-22
2016-05-18 07:42:19.251750000,160,-0.8817443396,-20,-22
2016-05-18 07:42:19.259562500,161,-0.8950481089,-20,-22
2016-05-18 07:42:19.267375000,162,-0.9142646645,-20,-22
2016-05-18 07:42:19.275187500,163,-0.9142646645,-20,-22
2016-05-18 07:42:19.283000000,164,-0.9379158099,-20,-22
2016-05-18 07:42:19.290812500,165,-0.9763489212,-20,-22
2016-05-18 07:42:19.298625000,166,-0.9896526905,-20,-22
2016-05-18 07:42:19.306437500,167,-1.017738426,-20,-22
2016-05-18 07:42:19.314250000,168,-1.044345964,-20,-22
2016-05-18 07:42:19.322062500,169,-1.065040716,-20,-22
2016-05-18 07:42:19.329875000,170,-1.072431699,-20,-22
2016-05-18 07:42:19.337687500,171,-1.078344486,-20,-22
2016-05-18 07:42:19.345500000,172,-1.090170058,-20,-22
2016-05-18 07:42:19.353312500,173,-1.070953503,-20,-22
2016-05-18 07:42:19.361125000,174,-1.057649733,-20,-22
2016-05-18 07:42:19.368937500,175,-1.044345964,-20,-22
2016-05-18 07:42:19.376750000,176,-0.9881744939,-20,-22
2016-05-18 07:42:19.384562500,177,-0.930524827,-20,-22
2016-05-18 07:42:19.392375000,178,-0.8950481089,-20,-22
2016-05-18 07:42:19.400187500,179,-0.8566149976,-20,-22
2016-05-18 07:42:19.408000000,180,-0.8344420488,-21,-24
2016-05-18 07:42:19.415812500,181,-0.8536586044,-21,-24
2016-05-18 07:42:19.423625000,182,-0.9039172884,-21,-24
2016-05-18 07:42:19.431437500,183,-0.9320030236,-21,-24
2016-05-18 07:42:19.439250000,184,-0.9674797417,-21,-24
2016-05-18 07:42:19.447062500,185,-1.019216622,-21,-24
2016-05-18 07:42:19.454875000,186,-1.053215144,-21,-24
2016-05-18 07:42:19.462687500,187,-1.070953503,-21,-24
2016-05-18 07:42:19.470500000,188,-1.097561041,-21,-24
2016-05-18 07:42:19.478312500,189,-1.107908417,-21,-24
2016-05-18 07:42:19.486125000,190,-1.072431699,-21,-24
2016-05-18 07:42:19.493937500,191,-1.05469334,-21,-24
2016-05-18 07:42:19.501750000,192,-1.029563998,-21,-24
2016-05-18 07:42:19.509562500,193,-0.9837399041,-21,-24
2016-05-18 07:42:19.517375000,194,-0.948263186,-21,-24
2016-05-18 07:42:19.525187500,195,-0.9201774509,-21,-24
2016-05-18 07:42:19.533000000,196,-0.9083518782,-21,-24
2016-05-18 07:42:19.540812500,197,-0.8994826986,-21,-24
2016-05-18 07:42:19.548625000,198,-0.9098300748,-21,-24
2016-05-18 07:42:19.556437500,199,-0.9467849894,-21,-24
2016-05-18 07:42:19.564250000,200,-0.9645233485,-20,-22
2016-05-18 07:42:19.572062500,201,-0.9793053144,-20,-22
2016-05-18 07:42:19.579875000,202,-1.013303836,-20,-22
2016-05-18 07:42:19.587687500,203,-1.035476785,-20,-22
2016-05-18 07:42:19.595500000,204,-1.038433178,-20,-22
2016-05-18 07:42:19.603312500,205,-1.035476785,-20,-22
2016-05-18 07:42:19.611125000,206,-1.032520392,-20,-22
2016-05-18 07:42:19.618937500,207,-1.010347443,-20,-22
2016-05-18 07:42:19.626750000,208,-0.9866962973,-20,-22
2016-05-18 07:42:19.634562500,209,-0.9704361348,-20,-22
2016-05-18 07:42:19.642375000,210,-0.9600887587,-20,-22
2016-05-18 07:42:19.650187500,211,-0.9600887587,-20,-22
2016-05-18 07:42:19.658000000,212,-0.9586105621,-20,-22
2016-05-18 07:42:19.665812500,213,-0.9704361348,-20,-22
2016-05-18 07:42:19.673625000,214,-0.9645233485,-20,-22
2016-05-18 07:42:19.681437500,215,-0.9689579383,-20,-22
2016-05-18 07:42:19.689250000,216,-0.9719143314,-20,-22
2016-05-18 07:42:19.697062500,217,-0.9837399041,-20,-22
2016-05-18 07:42:19.704875000,218,-0.980783511,-20,-22
2016-05-18 07:42:19.712687500,219,-0.9911308871,-20,-22
2016-05-18 07:42:19.720500000,220,-0.9926090837,-21,-23
2016-05-18 07:42:19.728312500,221,-0.9955654768,-21,-23
2016-05-18 07:42:19.736125000,222,-0.9881744939,-21,-23
2016-05-18 07:42:19.743937500,223,-0.9837399041,-21,-23
2016-05-18 07:42:19.751750000,224,-0.9793053144,-21,-23
2016-05-18 07:42:19.759562500,225,-0.9748707246,-21,-23
2016-05-18 07:42:19.767375000,226,-0.9704361348,-21,-23
2016-05-18 07:42:19.775187500,227,-0.9541759724,-21,-23
2016-05-18 07:42:19.783000000,228,-0.9615669553,-21,-23
2016-05-18 07:42:19.790812500,229,-0.9541759724,-21,-23
2016-05-18 07:42:19.798625000,230,-0.973392528,-21,-23
2016-05-18 07:42:19.806437500,231,-0.9704361348,-21,-23
2016-05-18 07:42:19.814250000,232,-0.9748707246,-21,-23
2016-05-18 07:42:19.822062500,233,-0.9911308871,-21,-23
2016-05-18 07:42:19.829875000,234,-0.9911308871,-21,-23
2016-05-18 07:42:19.837687500,235,-0.980783511,-21,-23
2016-05-18 07:42:19.845500000,236,-0.9704361348,-21,-23
2016-05-18 07:42:19.853312500,237,-0.9571323656,-21,-23
2016-05-18 07:42:19.861125000,238,-0.9645233485,-21,-23
2016-05-18 07:42:19.868937500,239,-0.9837399041,-21,-23
2016-05-18 07:42:19.876750000,240,-1.011825639,-20,-19
2016-05-18 07:42:19.884562500,241,-1.017738426,-20,-19
2016-05-18 07:42:19.892375000,242,-1.031042195,-20,-19
2016-05-18 07:42:19.900187500,243,-1.028085802,-20,-19
2016-05-18 07:42:19.908000000,244,-1.020694819,-20,-19
2016-05-18 07:42:19.915812500,245,-1.004434656,-20,-19
2016-05-18 07:42:19.923625000,246,-0.9955654768,-20,-19
2016-05-18 07:42:19.931437500,247,-0.9896526905,-20,-19
2016-05-18 07:42:19.939250000,248,-0.9852181007,-20,-19
2016-05-18 07:42:19.947062500,249,-0.9822617075,-20,-19
2016-05-18 07:42:19.954875000,250,-0.9793053144,-20,-19
2016-05-18 07:42:19.962687500,251,-0.9719143314,-20,-19
2016-05-18 07:42:19.970500000,252,-0.973392528,-20,-19
2016-05-18 07:42:19.978312500,253,-0.973392528,-20,-19
2016-05-18 07:42:19.986125000,254,-0.9689579383,-20,-19
2016-05-18 07:42:19.993937500,255,-0.9793053144,-20,-19
2016-05-18 07:42:20.001750000,256,-0.9748707246,-20,-19
2016-05-18 07:42:20.009562500,257,-0.9837399041,-20,-19
2016-05-18 07:42:20.017375000,258,-0.9822617075,-20,-19
2016-05-18 07:42:20.025187500,259,-0.9763489212,-20,-19
2016-05-18 07:42:20.033000000,260,-0.9660015451,-19,-20
2016-05-18 07:42:20.040812500,261,-0.9393940065,-19,-20
2016-05-18 07:42:20.048625000,262,-0.9186992543,-19,-20
2016-05-18 07:42:20.056437500,263,-0.9201774509,-19,-20
2016-05-18 07:42:20.064250000,264,-0.9201774509,-19,-20
2016-05-18 07:42:20.072062500,265,-0.9290466304,-19,-20
2016-05-18 07:42:20.079875000,266,-0.9541759724,-19,-20
2016-05-18 07:42:20.087687500,267,-0.9512195792,-19,-20
2016-05-18 07:42:20.095500000,268,-0.9526977758,-19,-20
2016-05-18 07:42:20.103312500,269,-0.9837399041,-19,-20
2016-05-18 07:42:20.111125000,270,-0.9866962973,-19,-20
2016-05-18 07:42:20.118937500,271,-0.973392528,-19,-20
2016-05-18 07:42:20.126750000,272,-0.9837399041,-19,-20
2016-05-18 07:42:20.134562500,273,-0.9275684338,-19,-20
2016-05-18 07:42:20.142375000,274,-0.7930525444,-19,-20
2016-05-18 07:42:20.150187500,275,-0.7354028774,-19,-20
2016-05-18 07:42:20.158000000,276,-0.7235773047,-19,-20
2016-05-18 07:42:20.165812500,277,-0.7472284501,-19,-20
2016-05-18 07:42:20.173625000,278,-0.9009608952,-19,-20
2016-05-18 07:42:20.181437500,279,-1.168514478,-19,-20
2016-05-18 07:42:20.189250000,280,-1.530672641,-20,-18
2016-05-18 07:42:20.197062500,281,-2.235772414,-20,-18
2016-05-18 07:42:20.204875000,282,-2.692535159,-20,-18
2016-05-18 07:42:20.212687500,283,-2.244641593,-20,-18
2016-05-18 07:42:20.220500000,284,-2.694013356,-20,-18
2016-05-18 07:42:20.228312500,285,-2.383592072,-20,-18
2016-05-18 07:42:20.236125000,286,-1.162601691,-20,-18
2016-05-18 07:42:20.243937500,287,-1.087213665,-20,-18
2016-05-18 07:42:20.251750000,288,-0.99852187,-20,-18
2016-05-18 07:42:20.259562500,289,0.312638503,-20,-18
2016-05-18 07:42:20.267375000,290,0.8329637018,-20,-18
2016-05-18 07:42:20.275187500,291,0.3998521017,-20,-18
2016-05-18 07:42:20.283000000,292,0.5713229058,-20,-18
2016-05-18 07:42:20.290812500,293,1.164079737,-20,-18
2016-05-18 07:42:20.298625000,294,1.127124823,-20,-18
2016-05-18 07:42:20.306437500,295,0.3924611188,-20,-18
2016-05-18 07:42:20.314250000,296,0.2150775283,-20,-18
2016-05-18 07:42:20.322062500,297,0.5580191365,-20,-18
2016-05-18 07:42:20.329875000,298,-0.3865484828,-20,-18
2016-05-18 07:42:20.337687500,299,-1.625277223,-20,-18
2016-05-18 07:42:20.345500000,300,-1.437546256,-16,-19
2016-05-18 07:42:20.353312500,301,-1.591278702,-16,-19
2016-05-18 07:42:20.361125000,302,-2.692535159,-16,-19
2016-05-18 07:42:20.368937500,303,-2.694013356,-16,-19
2016-05-18 07:42:20.376750000,304,-2.433850756,-16,-19
2016-05-18 07:42:20.384562500,305,-2.694013356,-16,-19
2016-05-18 07:42:20.392375000,306,-2.694013356,-16,-19
2016-05-18 07:42:20.400187500,307,-2.429416167,-16,-19
2016-05-18 07:42:20.408000000,308,-1.839615728,-16,-19
2016-05-18 07:42:20.415812500,309,-2.080561772,-16,-19
2016-05-18 07:42:20.423625000,310,-1.455284616,-16,-19
2016-05-18 07:42:20.431437500,311,-0.228381448,-16,-19
2016-05-18 07:42:20.439250000,312,-0.1175167039,-16,-19
2016-05-18 07:42:20.447062500,313,-0.1042129346,-16,-19
2016-05-18 07:42:20.454875000,314,0.8373982916,-16,-19
2016-05-18 07:42:20.462687500,315,1.165557934,-16,-19
2016-05-18 07:42:20.470500000,316,0.5964522478,-16,-19
2016-05-18 07:42:20.478312500,317,0.4959348799,-16,-19
2016-05-18 07:42:20.486125000,318,1.033998438,-16,-19
2016-05-18 07:42:20.493937500,319,0.8344418984,-16,-19
2016-05-18 07:42:20.501750000,320,-0.228381448,-19,-18
2016-05-18 07:42:20.509562500,321,-0.4101996282,-19,-18
2016-05-18 07:42:20.517375000,322,-0.4974132269,-19,-18
2016-05-18 07:42:20.525187500,323,-1.641537386,-19,-18
2016-05-18 07:42:20.533000000,324,-2.192904713,-19,-18
2016-05-18 07:42:20.540812500,325,-2.102734721,-19,-18
2016-05-18 07:42:20.548625000,326,-2.61419074,-19,-18
2016-05-18 07:42:20.556437500,327,-2.694013356,-19,-18
2016-05-18 07:42:20.564250000,328,-2.692535159,-19,-18
2016-05-18 07:42:20.572062500,329,-2.599408774,-19,-18
2016-05-18 07:42:20.579875000,330,-2.680709586,-19,-18
2016-05-18 07:42:20.587687500,331,-2.571323039,-19,-18
2016-05-18 07:42:20.595500000,332,-1.638580992,-19,-18
2016-05-18 07:42:20.603312500,333,-1.183296443,-19,-18
2016-05-18 07:42:20.611125000,334,-1.099039238,-19,-18
2016-05-18 07:42:20.618937500,335,-0.2653363626,-19,-18
2016-05-18 07:42:20.626750000,336,0.5048040594,-19,-18
2016-05-18 07:42:20.634562500,337,0.5033258628,-19,-18
2016-05-18 07:42:20.642375000,338,0.5580191365,-19,-18
2016-05-18 07:42:20.650187500,339,0.9083517278,-19,-18
2016-05-18 07:42:20.658000000,340,0.9911307367,-17,-20
2016-05-18 07:42:20.665812500,341,0.6629710943,-17,-20
2016-05-18 07:42:20.673625000,342,0.4190686573,-17,-20
2016-05-18 07:42:20.681437500,343,0.3436806314,-17,-20
2016-05-18 07:42:20.689250000,344,-0.1012565414,-17,-20
2016-05-18 07:42:20.697062500,345,-0.9881744939,-17,-20
2016-05-18 07:42:20.704875000,346,-1.43606806,-17,-20
2016-05-18 07:42:20.712687500,347,-1.583887719,-17,-20
2016-05-18 07:42:20.720500000,348,-2.355506337,-17,-20
2016-05-18 07:42:20.728312500,349,-2.694013356,-17,-20
2016-05-18 07:42:20.736125000,350,-2.594974184,-17,-20
2016-05-18 07:42:20.743937500,351,-2.692535159,-17,-20
2016-05-18 07:42:20.751750000,352,-2.694013356,-17,-20
2016-05-18 07:42:20.759562500,353,-2.631929099,-17,-20
2016-05-18 07:42:20.767375000,354,-2.053954233,-17,-20
2016-05-18 07:42:20.775187500,355,-2.036215874,-17,-20
2016-05-18 07:42:20.783000000,356,-1.601626078,-17,-20
2016-05-18 07:42:20.790812500,357,-0.6600148515,-17,-20
2016-05-18 07:42:20.798625000,358,-0.2402070207,-17,-20
2016-05-18 07:42:20.806437500,359,-0.09830014827,-17,-20
2016-05-18 07:42:20.814250000,360,0.5905394615,-18,-24
2016-05-18 07:42:20.822062500,361,0.9940871298,-18,-24
2016-05-18 07:42:20.829875000,362,0.6836658465,-18,-24
2016-05-18 07:42:20.837687500,363,0.5861048717,-18,-24
2016-05-18 07:42:20.845500000,364,0.9512194288,-18,-24
2016-05-18 07:42:20.853312500,365,0.7590538724,-18,-24
2016-05-18 07:42:20.861125000,366,-0.03325949842,-18,-24
2016-05-18 07:42:20.868937500,367,-0.3052476705,-18,-24
2016-05-18 07:42:20.876750000,368,-0.4974132269,-18,-24
2016-05-18 07:42:20.884562500,369,-1.424242487,-18,-24
2016-05-18 07:42:20.892375000,370,-2.037694071,-18,-24
2016-05-18 07:42:20.900187500,371,-2.083518165,-18,-24
2016-05-18 07:42:20.908000000,372,-2.529933535,-18,-24
2016-05-18 07:42:20.915812500,373,-2.694013356,-18,-24
2016-05-18 07:42:20.923625000,374,-2.694013356,-18,-24
2016-05-18 07:42:20.931437500,375,-2.660014834,-18,-24
2016-05-18 07:42:20.939250000,376,-2.692535159,-18,-24
2016-05-18 07:42:20.947062500,377,-2.442719936,-18,-24
2016-05-18 07:42:20.954875000,378,-1.724316394,-18,-24
2016-05-18 07:42:20.962687500,379,-1.359201837,-18,-24
2016-05-18 07:42:20.970500000,380,-1.057649733,-21,-21
2016-05-18 07:42:20.978312500,381,-0.2771619353,-21,-21
2016-05-18 07:42:20.986125000,382,0.3037693235,-21,-21
2016-05-18 07:42:20.993937500,383,0.4028084949,-21,-21
2016-05-18 07:42:21.001750000,384,0.6437545386,-21,-21
2016-05-18 07:42:21.009562500,385,0.9201773005,-21,-21
2016-05-18 07:42:21.017375000,386,0.8447892745,-21,-21
2016-05-18 07:42:21.025187500,387,0.6393199489,-21,-21
2016-05-18 07:42:21.033000000,388,0.506282256,-21,-21
2016-05-18 07:42:21.040812500,389,0.3052475201,-21,-21
2016-05-18 07:42:21.048625000,390,-0.2860311149,-21,-21
2016-05-18 07:42:21.056437500,391,-0.9260902372,-21,-21
2016-05-18 07:42:21.064250000,392,-1.295639384,-21,-21
2016-05-18 07:42:21.072062500,393,-1.712490822,-21,-21
2016-05-18 07:42:21.079875000,394,-2.395417645,-21,-21
2016-05-18 07:42:21.087687500,395,-2.665927621,-21,-21
2016-05-18 07:42:21.095500000,396,-2.606799757,-21,-21
2016-05-18 07:42:21.103312500,397,-2.692535159,-21,-21
2016-05-18 07:42:21.111125000,398,-2.694013356,-21,-21
2016-05-18 07:42:21.118937500,399,-2.48410944,-21,-21
2016-05-18 07:42:21.126750000,400,-2.18551373,-19,-22
2016-05-18 07:42:21.134562500,401,-2.002217353,-19,-22
