FILE_INFO
ListSeparator=comma
DecimalSeparator=period

SESSION_INFO
TimeZone,GMT
TimeZoneOffset,+0
DateTimeFormat,yyyy-MM-dd HH:mm:ss.nnnnnnnnn
StartTime,2016-05-18 07:42:19.263
TimeFormat,Absolute
TimeSource,Beacon

DEVICE_INFO
Port,COM 3
BaseSerial,1040-30686
Address,575
ModelName,G-Link 2G (LXRS)
SerialNumber,2418-0575
FirmwareVersion,8.05

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied
Tick,Timer Tick,128Hz,,,tick,tick,,
ch3,Channel Data,128Hz,result = ([slope] * data) + [offset],[slope]=0.001506024 [offset]=-2.802711,G,G,Node Commander v2.17.0,
Node RSSI,Signal Strength,128Hz,result = data,,dBm,dBm,,
Base RSSI,Signal Strength,128Hz,result = data,,dBm,dBm,,

DATA_START
Time,Tick,ch3,Node RSSI,Base RSSI
2016-05-18 07:42:30.408000000,1588,-1.01656626,-26,-25
2016-05-18 07:42:30.415812500,1589,-0.8614457836,-26,-25
2016-05-18 07:42:30.423625000,1590,-0.7018072354,-26,-25
2016-05-18 07:42:30.431437500,1591,-0.5888554323,-26,-25
2016-05-18 07:42:30.439250000,1592,-0.501506038,-26,-25
2016-05-18 07:42:30.447062500,1593,-0.4231927879,-26,-25
2016-05-18 07:42:30.454875000,1594,-0.4021084514,-26,-25
2016-05-18 07:42:30.462687500,1595,-0.4472891726,-26,-25
2016-05-18 07:42:30.470500000,1596,-0.5225903746,-26,-25
2016-05-18 07:42:30.478312500,1597,-0.614457841,-26,-25
2016-05-18 07:42:30.486125000,1598,-0.7530120527,-26,-25
2016-05-18 07:42:30.493937500,1599,-0.9066265048,-26,-25
2016-05-18 07:42:30.501750000,1600,-1.066265053,-27,-25
2016-05-18 07:42:30.509562500,1601,-1.218373481,-27,-25
2016-05-18 07:42:30.517375000,1602,-1.353915645,-27,-25
2016-05-18 07:42:30.525187500,1603,-1.465361424,-27,-25
2016-05-18 07:42:30.533000000,1604,-1.531626482,-27,-25
2016-05-18 07:42:30.540812500,1605,-1.566265034,-27,-25
2016-05-18 07:42:30.548625000,1606,-1.552710818,-27,-25
2016-05-18 07:42:30.556437500,1607,-1.496987929,-27,-25
2016-05-18 07:42:30.564250000,1608,-1.406626486,-27,-25
2016-05-18 07:42:30.572062500,1609,-1.292168659,-27,-25
2016-05-18 07:42:30.579875000,1610,-1.138554207,-27,-25
2016-05-18 07:42:30.587687500,1611,-0.9804216828,-27,-25
2016-05-18 07:42:30.595500000,1612,-0.8328313269,-27,-25
2016-05-18 07:42:30.603312500,1613,-0.6792168748,-27,-25
2016-05-18 07:42:30.611125000,1614,-0.5572289275,-27,-25
2016-05-18 07:42:30.618937500,1615,-0.4759036293,-27,-25
2016-05-18 07:42:30.626750000,1616,-0.4322289322,-27,-25
2016-05-18 07:42:30.634562500,1617,-0.4111445956,-27,-25
2016-05-18 07:42:30.642375000,1618,-0.4668674851,-27,-25
2016-05-18 07:42:30.650187500,1619,-0.5496988073,-27,-25
2016-05-18 07:42:30.658000000,1620,-0.650602418,-26,-24
2016-05-18 07:42:30.665812500,1621,-0.7966867499,-26,-24
2016-05-18 07:42:30.673625000,1622,-0.9457831299,-26,-24
2016-05-18 07:42:30.681437500,1623,-1.103915654,-26,-24
2016-05-18 07:42:30.689250000,1624,-1.246987938,-26,-24
2016-05-18 07:42:30.697062500,1625,-1.374999981,-26,-24
2016-05-18 07:42:30.704875000,1626,-1.477409616,-26,-24
2016-05-18 07:42:30.712687500,1627,-1.539156602,-26,-24
2016-05-18 07:42:30.720500000,1628,-1.552710818,-26,-24
2016-05-18 07:42:30.728312500,1629,-1.540662626,-26,-24
2016-05-18 07:42:30.736125000,1630,-1.47891564,-26,-24
2016-05-18 07:42:30.743937500,1631,-1.373493957,-26,-24
2016-05-18 07:42:30.751750000,1632,-1.257530106,-26,-24
2016-05-18 07:42:30.759562500,1633,-1.111445774,-26,-24
2016-05-18 07:42:30.767375000,1634,-0.9638554184,-26,-24
2016-05-18 07:42:30.775187500,1635,-0.799698798,-26,-24
2016-05-18 07:42:30.783000000,1636,-0.650602418,-26,-24
2016-05-18 07:42:30.790812500,1637,-0.5587349515,-26,-24
2016-05-18 07:42:30.798625000,1638,-0.4789156774,-26,-24
2016-05-18 07:42:30.806437500,1639,-0.4382530283,-26,-24
2016-05-18 07:42:30.814250000,1640,-0.4307229081,-26,-21
2016-05-18 07:42:30.822062500,1641,-0.4774096534,-26,-21
2016-05-18 07:42:30.829875000,1642,-0.5677710958,-26,-21
2016-05-18 07:42:30.837687500,1643,-0.6822289228,-26,-21
2016-05-18 07:42:30.845500000,1644,-0.8253012067,-26,-21
2016-05-18 07:42:30.853312500,1645,-0.9759036107,-26,-21
2016-05-18 07:42:30.861125000,1646,-1.129518063,-26,-21
2016-05-18 07:42:30.868937500,1647,-1.272590347,-26,-21
2016-05-18 07:42:30.876750000,1648,-1.399096366,-26,-21
2016-05-18 07:42:30.884562500,1649,-1.484939736,-26,-21
2016-05-18 07:42:30.892375000,1650,-1.537650578,-26,-21
2016-05-18 07:42:30.900187500,1651,-1.554216842,-26,-21
2016-05-18 07:42:30.908000000,1652,-1.522590337,-26,-21
2016-05-18 07:42:30.915812500,1653,-1.45632528,-26,-21
2016-05-18 07:42:30.923625000,1654,-1.350903597,-26,-21
2016-05-18 07:42:30.931437500,1655,-1.233433722,-26,-21
2016-05-18 07:42:30.939250000,1656,-1.075301197,-26,-21
2016-05-18 07:42:30.947062500,1657,-0.9186746972,-26,-21
2016-05-18 07:42:30.954875000,1658,-0.7740963893,-26,-21
2016-05-18 07:42:30.962687500,1659,-0.6445783218,-26,-21
2016-05-18 07:42:30.970500000,1660,-0.537650615,-22,-21
2016-05-18 07:42:30.978312500,1661,-0.4698795332,-22,-21
2016-05-18 07:42:30.986125000,1662,-0.4292168841,-22,-21
2016-05-18 07:42:30.993937500,1663,-0.4457831485,-22,-21
2016-05-18 07:42:31.001750000,1664,-0.5030120621,-22,-21
2016-05-18 07:42:31.009562500,1665,-0.6039156727,-22,-21
2016-05-18 07:42:31.017375000,1666,-0.7168674758,-22,-21
2016-05-18 07:42:31.025187500,1667,-0.8539156634,-22,-21
2016-05-18 07:42:31.033000000,1668,-1.00903614,-22,-21
2016-05-18 07:42:31.040812500,1669,-1.164156616,-22,-21
2016-05-18 07:42:31.048625000,1670,-1.289156611,-22,-21
2016-05-18 07:42:31.056437500,1671,-1.412650582,-22,-21
2016-05-18 07:42:31.064250000,1672,-1.492469857,-22,-21
2016-05-18 07:42:31.072062500,1673,-1.533132506,-22,-21
2016-05-18 07:42:31.079875000,1674,-1.53463853,-22,-21
2016-05-18 07:42:31.087687500,1675,-1.506024073,-22,-21
2016-05-18 07:42:31.095500000,1676,-1.432228895,-22,-21
2016-05-18 07:42:31.103312500,1677,-1.319277092,-22,-21
2016-05-18 07:42:31.111125000,1678,-1.171686736,-22,-21
2016-05-18 07:42:31.118937500,1679,-1.03915662,-22,-21
2016-05-18 07:42:31.126750000,1680,-0.9006024087,-22,-21
2016-05-18 07:42:31.134562500,1681,-0.7439759085,-22,-21
2016-05-18 07:42:31.142375000,1682,-0.6204819372,-22,-21
2016-05-18 07:42:31.150187500,1683,-0.5346385669,-22,-21
2016-05-18 07:42:31.158000000,1684,-0.462349413,-22,-21
2016-05-18 07:42:31.165812500,1685,-0.4307229081,-22,-21
2016-05-18 07:42:31.173625000,1686,-0.4668674851,-22,-21
2016-05-18 07:42:31.181437500,1687,-0.539156639,-22,-21
2016-05-18 07:42:31.189250000,1688,-0.612951817,-22,-21
2016-05-18 07:42:31.197062500,1689,-0.7454819325,-22,-21
2016-05-18 07:42:31.204875000,1690,-0.9006024087,-22,-21
2016-05-18 07:42:31.212687500,1691,-1.045180717,-22,-21
2016-05-18 07:42:31.220500000,1692,-1.182228904,-22,-21
2016-05-18 07:42:31.228312500,1693,-1.317771068,-22,-21
2016-05-18 07:42:31.236125000,1694,-1.427710823,-22,-21
2016-05-18 07:42:31.243937500,1695,-1.495481905,-22,-21
2016-05-18 07:42:31.251750000,1696,-1.531626482,-22,-21
2016-05-18 07:42:31.259562500,1697,-1.530120458,-22,-21
2016-05-18 07:42:31.267375000,1698,-1.47891564,-22,-21
2016-05-18 07:42:31.275187500,1699,-1.397590342,-22,-21
2016-05-18 07:42:31.283000000,1700,-1.304216851,-23,-22
2016-05-18 07:42:31.290812500,1701,-1.155120471,-23,-22
2016-05-18 07:42:31.298625000,1702,-1.003012043,-23,-22
2016-05-18 07:42:31.306437500,1703,-0.8659638558,-23,-22
2016-05-18 07:42:31.314250000,1704,-0.7304216921,-23,-22
2016-05-18 07:42:31.322062500,1705,-0.6069277208,-23,-22
2016-05-18 07:42:31.329875000,1706,-0.5210843505,-23,-22
2016-05-18 07:42:31.337687500,1707,-0.4743976053,-23,-22
2016-05-18 07:42:31.345500000,1708,-0.4427711004,-23,-22
2016-05-18 07:42:31.353312500,1709,-0.4804217014,-23,-22
2016-05-18 07:42:31.361125000,1710,-0.5557229035,-23,-22
2016-05-18 07:42:31.368937500,1711,-0.652108442,-23,-22
2016-05-18 07:42:31.376750000,1712,-0.7756024133,-23,-22
2016-05-18 07:42:31.384562500,1713,-0.9171686731,-23,-22
2016-05-18 07:42:31.392375000,1714,-1.073795173,-23,-22
2016-05-18 07:42:31.400187500,1715,-1.207831313,-23,-22
2016-05-18 07:42:31.408000000,1716,-1.33734938,-23,-22
2016-05-18 07:42:31.415812500,1717,-1.435240943,-23,-22
2016-05-18 07:42:31.423625000,1718,-1.498493953,-23,-22
2016-05-18 07:42:31.431437500,1719,-1.518072265,-23,-22
2016-05-18 07:42:31.439250000,1720,-1.513554193,-24,-21
2016-05-18 07:42:31.447062500,1721,-1.466867448,-24,-21
2016-05-18 07:42:31.454875000,1722,-1.373493957,-24,-21
2016-05-18 07:42:31.462687500,1723,-1.263554202,-24,-21
2016-05-18 07:42:31.470500000,1724,-1.129518063,-24,-21
2016-05-18 07:42:31.478312500,1725,-0.9834337309,-24,-21
2016-05-18 07:42:31.486125000,1726,-0.8418674711,-24,-21
2016-05-18 07:42:31.493937500,1727,-0.7048192834,-24,-21
2016-05-18 07:42:31.501750000,1728,-0.5918674804,-24,-21
2016-05-18 07:42:31.509562500,1729,-0.5165662784,-24,-21
2016-05-18 07:42:31.517375000,1730,-0.462349413,-24,-21
2016-05-18 07:42:31.525187500,1731,-0.4593373649,-24,-21
2016-05-18 07:42:31.533000000,1732,-0.5030120621,-24,-21
2016-05-18 07:42:31.540812500,1733,-0.5722891679,-24,-21
2016-05-18 07:42:31.548625000,1734,-0.6671686824,-24,-21
2016-05-18 07:42:31.556437500,1735,-0.8132530143,-24,-21
2016-05-18 07:42:31.564250000,1736,-0.9442771059,-24,-21
2016-05-18 07:42:31.572062500,1737,-1.096385534,-24,-21
2016-05-18 07:42:31.579875000,1738,-1.228915649,-24,-21
2016-05-18 07:42:31.587687500,1739,-1.352409621,-24,-21
2016-05-18 07:42:31.595500000,1740,-1.441265039,-22,-21
2016-05-18 07:42:31.603312500,1741,-1.489457808,-22,-21
2016-05-18 07:42:31.611125000,1742,-1.512048169,-22,-21
2016-05-18 07:42:31.618937500,1743,-1.501506001,-22,-21
2016-05-18 07:42:31.626750000,1744,-1.451807207,-22,-21
2016-05-18 07:42:31.634562500,1745,-1.347891549,-22,-21
2016-05-18 07:42:31.642375000,1746,-1.239457818,-22,-21
2016-05-18 07:42:31.650187500,1747,-1.097891558,-22,-21
2016-05-18 07:42:31.658000000,1748,-0.9578313222,-22,-21
2016-05-18 07:42:31.665812500,1749,-0.8147590384,-22,-21
2016-05-18 07:42:31.673625000,1750,-0.689759043,-22,-21
2016-05-18 07:42:31.681437500,1751,-0.5873494083,-22,-21
2016-05-18 07:42:31.689250000,1752,-0.5150602544,-22,-21
2016-05-18 07:42:31.697062500,1753,-0.463855437,-22,-21
2016-05-18 07:42:31.704875000,1754,-0.4759036293,-22,-21
2016-05-18 07:42:31.712687500,1755,-0.5165662784,-22,-21
2016-05-18 07:42:31.720500000,1756,-0.6054216968,-22,-21
2016-05-18 07:42:31.728312500,1757,-0.6942771152,-22,-21
2016-05-18 07:42:31.736125000,1758,-0.8298192788,-22,-21
2016-05-18 07:42:31.743937500,1759,-0.9759036107,-22,-21
2016-05-18 07:42:31.751750000,1760,-1.11746987,-23,-21
2016-05-18 07:42:31.759562500,1761,-1.245481914,-23,-21
2016-05-18 07:42:31.767375000,1762,-1.365963837,-23,-21
2016-05-18 07:42:31.775187500,1763,-1.448795159,-23,-21
2016-05-18 07:42:31.783000000,1764,-1.495481905,-23,-21
2016-05-18 07:42:31.790812500,1765,-1.510542145,-23,-21
2016-05-18 07:42:31.798625000,1766,-1.495481905,-23,-21
2016-05-18 07:42:31.806437500,1767,-1.433734919,-23,-21
2016-05-18 07:42:31.814250000,1768,-1.328313236,-23,-21
2016-05-18 07:42:31.822062500,1769,-1.206325289,-23,-21
2016-05-18 07:42:31.829875000,1770,-1.085843366,-23,-21
2016-05-18 07:42:31.837687500,1771,-0.9397590337,-23,-21
2016-05-18 07:42:31.845500000,1772,-0.799698798,-23,-21
2016-05-18 07:42:31.853312500,1773,-0.6626506103,-23,-21
2016-05-18 07:42:31.861125000,1774,-0.5677710958,-23,-21
2016-05-18 07:42:31.868937500,1775,-0.5090361582,-23,-21
2016-05-18 07:42:31.876750000,1776,-0.4834337495,-23,-21
2016-05-18 07:42:31.884562500,1777,-0.4789156774,-23,-21
2016-05-18 07:42:31.892375000,1778,-0.537650615,-23,-21
2016-05-18 07:42:31.900187500,1779,-0.6159638651,-23,-21
2016-05-18 07:42:31.908000000,1780,-0.7228915719,-23,-21
2016-05-18 07:42:31.915812500,1781,-0.8569277115,-23,-21
2016-05-18 07:42:31.923625000,1782,-1.004518067,-23,-21
2016-05-18 07:42:31.931437500,1783,-1.138554207,-23,-21
2016-05-18 07:42:31.939250000,1784,-1.25903613,-23,-21
2016-05-18 07:42:31.947062500,1785,-1.370481909,-23,-21
2016-05-18 07:42:31.954875000,1786,-1.459337328,-23,-21
2016-05-18 07:42:31.962687500,1787,-1.498493953,-23,-21
2016-05-18 07:42:31.970500000,1788,-1.499999977,-23,-21
2016-05-18 07:42:31.978312500,1789,-1.4638554,-23,-21
2016-05-18 07:42:31.986125000,1790,-1.406626486,-23,-21
2016-05-18 07:42:31.993937500,1791,-1.308734924,-23,-21
2016-05-18 07:42:32.001750000,1792,-1.188253,-23,-21
2016-05-18 07:42:32.009562500,1793,-1.057228909,-23,-21
2016-05-18 07:42:32.017375000,1794,-0.9156626491,-23,-21
2016-05-18 07:42:32.025187500,1795,-0.7756024133,-23,-21
2016-05-18 07:42:32.033000000,1796,-0.6566265142,-23,-21
2016-05-18 07:42:32.040812500,1797,-0.5677710958,-23,-21
2016-05-18 07:42:32.048625000,1798,-0.5120482063,-23,-21
2016-05-18 07:42:32.056437500,1799,-0.4789156774,-23,-21
2016-05-18 07:42:32.064250000,1800,-0.4969879659,-23,-20
2016-05-18 07:42:32.072062500,1801,-0.5617469996,-23,-20
2016-05-18 07:42:32.079875000,1802,-0.6370482016,-23,-20
2016-05-18 07:42:32.087687500,1803,-0.7484939806,-23,-20
2016-05-18 07:42:32.095500000,1804,-0.8870481923,-23,-20
2016-05-18 07:42:32.103312500,1805,-1.027108428,-23,-20
2016-05-18 07:42:32.111125000,1806,-1.153614447,-23,-20
2016-05-18 07:42:32.118937500,1807,-1.280120467,-23,-20
2016-05-18 07:42:32.126750000,1808,-1.384036126,-23,-20
2016-05-18 07:42:32.134562500,1809,-1.459337328,-23,-20
2016-05-18 07:42:32.142375000,1810,-1.484939736,-23,-20
2016-05-18 07:42:32.150187500,1811,-1.493975881,-23,-20
2016-05-18 07:42:32.158000000,1812,-1.4638554,-23,-20
2016-05-18 07:42:32.165812500,1813,-1.387048174,-23,-20
2016-05-18 07:42:32.173625000,1814,-1.281626491,-23,-20
2016-05-18 07:42:32.181437500,1815,-1.168674688,-23,-20
2016-05-18 07:42:32.189250000,1816,-1.034638548,-23,-20
2016-05-18 07:42:32.197062500,1817,-0.8900602404,-23,-20
2016-05-18 07:42:32.204875000,1818,-0.7575301249,-23,-20
2016-05-18 07:42:32.212687500,1819,-0.6370482016,-23,-20
2016-05-18 07:42:32.220500000,1820,-0.5617469996,-23,-21
2016-05-18 07:42:32.228312500,1821,-0.5030120621,-23,-21
2016-05-18 07:42:32.236125000,1822,-0.4909638697,-23,-21
2016-05-18 07:42:32.243937500,1823,-0.5090361582,-23,-21
2016-05-18 07:42:32.251750000,1824,-0.5707831439,-23,-21
2016-05-18 07:42:32.259562500,1825,-0.6581325382,-23,-21
2016-05-18 07:42:32.267375000,1826,-0.7725903653,-23,-21
2016-05-18 07:42:32.275187500,1827,-0.9021084327,-23,-21
2016-05-18 07:42:32.283000000,1828,-1.048192765,-23,-21
2016-05-18 07:42:32.290812500,1829,-1.179216856,-23,-21
2016-05-18 07:42:32.298625000,1830,-1.286144563,-23,-21
2016-05-18 07:42:32.306437500,1831,-1.390060222,-23,-21
2016-05-18 07:42:32.314250000,1832,-1.462349376,-23,-21
2016-05-18 07:42:32.322062500,1833,-1.489457808,-23,-21
2016-05-18 07:42:32.329875000,1834,-1.481927688,-23,-21
2016-05-18 07:42:32.337687500,1835,-1.447289135,-23,-21
2016-05-18 07:42:32.345500000,1836,-1.367469861,-23,-21
2016-05-18 07:42:32.353312500,1837,-1.254518058,-23,-21
2016-05-18 07:42:32.361125000,1838,-1.135542159,-23,-21
2016-05-18 07:42:32.368937500,1839,-1.00903614,-23,-21
2016-05-18 07:42:32.376750000,1840,-0.8780120481,-23,-21
2016-05-18 07:42:32.384562500,1841,-0.7484939806,-23,-21
2016-05-18 07:42:32.392375000,1842,-0.6325301295,-23,-21
2016-05-18 07:42:32.400187500,1843,-0.5602409756,-23,-21
2016-05-18 07:42:32.408000000,1844,-0.5135542303,-23,-21
2016-05-18 07:42:32.415812500,1845,-0.4909638697,-23,-21
2016-05-18 07:42:32.423625000,1846,-0.5240963986,-23,-21
2016-05-18 07:42:32.431437500,1847,-0.5948795285,-23,-21
2016-05-18 07:42:32.439250000,1848,-0.6731927786,-23,-21
2016-05-18 07:42:32.447062500,1849,-0.7981927739,-23,-21
2016-05-18 07:42:32.454875000,1850,-0.9292168655,-23,-21
2016-05-18 07:42:32.462687500,1851,-1.073795173,-23,-21
2016-05-18 07:42:32.470500000,1852,-1.192771072,-23,-21
2016-05-18 07:42:32.478312500,1853,-1.313252996,-23,-21
2016-05-18 07:42:32.486125000,1854,-1.402108414,-23,-21
2016-05-18 07:42:32.493937500,1855,-1.460843352,-23,-21
2016-05-18 07:42:32.501750000,1856,-1.477409616,-23,-21
2016-05-18 07:42:32.509562500,1857,-1.472891544,-23,-21
2016-05-18 07:42:32.517375000,1858,-1.421686727,-23,-21
2016-05-18 07:42:32.525187500,1859,-1.344879501,-23,-21
2016-05-18 07:42:32.533000000,1860,-1.242469866,-23,-21
2016-05-18 07:42:32.540812500,1861,-1.10993975,-23,-21
2016-05-18 07:42:32.548625000,1862,-0.9819277069,-23,-21
2016-05-18 07:42:32.556437500,1863,-0.8554216875,-23,-21
2016-05-18 07:42:32.564250000,1864,-0.7183734998,-23,-21
2016-05-18 07:42:32.572062500,1865,-0.6250000093,-23,-21
2016-05-18 07:42:32.579875000,1866,-0.5527108554,-23,-21
2016-05-18 07:42:32.587687500,1867,-0.5180723025,-23,-21
2016-05-18 07:42:32.595500000,1868,-0.4969879659,-23,-21
2016-05-18 07:42:32.603312500,1869,-0.5361445909,-23,-21
2016-05-18 07:42:32.611125000,1870,-0.6204819372,-23,-21
2016-05-18 07:42:32.618937500,1871,-0.7078313315,-23,-21
2016-05-18 07:42:32.626750000,1872,-0.8147590384,-23,-21
2016-05-18 07:42:32.634562500,1873,-0.9578313222,-23,-21
2016-05-18 07:42:32.642375000,1874,-1.093373486,-23,-21
2016-05-18 07:42:32.650187500,1875,-1.215361433,-23,-21
2016-05-18 07:42:32.658000000,1876,-1.323795164,-23,-21
2016-05-18 07:42:32.665812500,1877,-1.411144558,-23,-21
2016-05-18 07:42:32.673625000,1878,-1.45632528,-23,-21
2016-05-18 07:42:32.681437500,1879,-1.47138552,-23,-21
2016-05-18 07:42:32.689250000,1880,-1.465361424,-23,-22
2016-05-18 07:42:32.697062500,1881,-1.409638534,-23,-22
2016-05-18 07:42:32.704875000,1882,-1.32228914,-23,-22
2016-05-18 07:42:32.712687500,1883,-1.216867457,-23,-22
2016-05-18 07:42:32.720500000,1884,-1.093373486,-23,-22
2016-05-18 07:42:32.728312500,1885,-0.9578313222,-23,-22
2016-05-18 07:42:32.736125000,1886,-0.8313253028,-23,-22
2016-05-18 07:42:32.743937500,1887,-0.7063253075,-23,-22
2016-05-18 07:42:32.751750000,1888,-0.611445793,-23,-22
2016-05-18 07:42:32.759562500,1889,-0.5557229035,-23,-22
2016-05-18 07:42:32.767375000,1890,-0.5165662784,-23,-22
2016-05-18 07:42:32.775187500,1891,-0.5210843505,-23,-22
2016-05-18 07:42:32.783000000,1892,-0.5602409756,-23,-22
2016-05-18 07:42:32.790812500,1893,-0.6310241055,-23,-22
2016-05-18 07:42:32.798625000,1894,-0.7274096441,-23,-22
2016-05-18 07:42:32.806437500,1895,-0.8478915673,-23,-22
2016-05-18 07:42:32.814250000,1896,-0.9789156588,-23,-22
2016-05-18 07:42:32.822062500,1897,-1.10993975,-23,-22
2016-05-18 07:42:32.829875000,1898,-1.224397577,-23,-22
2016-05-18 07:42:32.837687500,1899,-1.335843356,-23,-22
2016-05-18 07:42:32.845500000,1900,-1.414156606,-23,-20
2016-05-18 07:42:32.853312500,1901,-1.453313231,-23,-20
2016-05-18 07:42:32.861125000,1902,-1.468373472,-23,-20
2016-05-18 07:42:32.868937500,1903,-1.448795159,-23,-20
2016-05-18 07:42:32.876750000,1904,-1.391566246,-23,-20
2016-05-18 07:42:32.884562500,1905,-1.308734924,-23,-20
2016-05-18 07:42:32.892375000,1906,-1.188253,-23,-20
2016-05-18 07:42:32.900187500,1907,-1.067771077,-23,-20
2016-05-18 07:42:32.908000000,1908,-0.9427710818,-23,-20
2016-05-18 07:42:32.915812500,1909,-0.8087349422,-23,-20
2016-05-18 07:42:32.923625000,1910,-0.688253019,-23,-20
2016-05-18 07:42:32.931437500,1911,-0.6024096487,-23,-20
2016-05-18 07:42:32.939250000,1912,-0.5481927833,-23,-20
2016-05-18 07:42:32.947062500,1913,-0.5225903746,-23,-20
2016-05-18 07:42:32.954875000,1914,-0.5225903746,-23,-20
2016-05-18 07:42:32.962687500,1915,-0.5737951919,-23,-20
2016-05-18 07:42:32.970500000,1916,-0.6536144661,-23,-20
2016-05-18 07:42:32.978312500,1917,-0.7454819325,-23,-20
2016-05-18 07:42:32.986125000,1918,-0.8780120481,-23,-20
2016-05-18 07:42:32.993937500,1919,-1.001506019,-23,-20
2016-05-18 07:42:33.001750000,1920,-1.128012039,-23,-22
2016-05-18 07:42:33.009562500,1921,-1.24397589,-23,-22
2016-05-18 07:42:33.017375000,1922,-1.346385525,-23,-22
2016-05-18 07:42:33.025187500,1923,-1.41566263,-23,-22
2016-05-18 07:42:33.033000000,1924,-1.454819256,-23,-22
2016-05-18 07:42:33.040812500,1925,-1.457831304,-23,-22
2016-05-18 07:42:33.048625000,1926,-1.438252991,-23,-22
2016-05-18 07:42:33.056437500,1927,-1.376506005,-23,-22
2016-05-18 07:42:33.064250000,1928,-1.289156611,-23,-22
2016-05-18 07:42:33.072062500,1929,-1.164156616,-23,-22
2016-05-18 07:42:33.079875000,1930,-1.03915662,-23,-22
2016-05-18 07:42:33.087687500,1931,-0.9156626491,-23,-22
2016-05-18 07:42:33.095500000,1932,-0.8027108461,-23,-22
2016-05-18 07:42:33.103312500,1933,-0.6792168748,-23,-22
2016-05-18 07:42:33.111125000,1934,-0.5993976006,-23,-22
2016-05-18 07:42:33.118937500,1935,-0.5406626631,-23,-22
2016-05-18 07:42:33.126750000,1936,-0.5225903746,-23,-22
2016-05-18 07:42:33.134562500,1937,-0.5421686871,-23,-22
2016-05-18 07:42:33.142375000,1938,-0.5873494083,-23,-22
2016-05-18 07:42:33.150187500,1939,-0.6701807305,-23,-22
2016-05-18 07:42:33.158000000,1940,-0.7680722931,-23,-21
2016-05-18 07:42:33.165812500,1941,-0.8975903606,-23,-21
2016-05-18 07:42:33.173625000,1942,-1.027108428,-23,-21
2016-05-18 07:42:33.181437500,1943,-1.147590351,-23,-21
2016-05-18 07:42:33.189250000,1944,-1.265060226,-23,-21
2016-05-18 07:42:33.197062500,1945,-1.361445765,-23,-21
2016-05-18 07:42:33.204875000,1946,-1.426204799,-23,-21
2016-05-18 07:42:33.212687500,1947,-1.462349376,-23,-21
2016-05-18 07:42:33.220500000,1948,-1.450301183,-23,-21
2016-05-18 07:42:33.228312500,1949,-1.41566263,-23,-21
2016-05-18 07:42:33.236125000,1950,-1.350903597,-23,-21
2016-05-18 07:42:33.243937500,1951,-1.263554202,-23,-21
2016-05-18 07:42:33.251750000,1952,-1.140060231,-23,-21
2016-05-18 07:42:33.259562500,1953,-1.025602404,-23,-21
2016-05-18 07:42:33.267375000,1954,-0.8945783125,-23,-21
2016-05-18 07:42:33.275187500,1955,-0.7801204855,-23,-21
2016-05-18 07:42:33.283000000,1956,-0.6686747065,-23,-21
2016-05-18 07:42:33.290812500,1957,-0.5888554323,-23,-21
2016-05-18 07:42:33.298625000,1958,-0.5406626631,-23,-21
2016-05-18 07:42:33.306437500,1959,-0.5331325429,-23,-21
2016-05-18 07:42:33.314250000,1960,-0.5557229035,-23,-22
2016-05-18 07:42:33.322062500,1961,-0.6084337449,-23,-22
2016-05-18 07:42:33.329875000,1962,-0.6852409709,-23,-22
2016-05-18 07:42:33.337687500,1963,-0.7966867499,-23,-22
2016-05-18 07:42:33.345500000,1964,-0.9246987933,-23,-22
2016-05-18 07:42:33.353312500,1965,-1.049698789,-23,-22
2016-05-18 07:42:33.361125000,1966,-1.16566264,-23,-22
2016-05-18 07:42:33.368937500,1967,-1.286144563,-23,-22
2016-05-18 07:42:33.376750000,1968,-1.361445765,-23,-22
2016-05-18 07:42:33.384562500,1969,-1.418674679,-23,-22
2016-05-18 07:42:33.392375000,1970,-1.447289135,-23,-22
2016-05-18 07:42:33.400187500,1971,-1.448795159,-23,-22
2016-05-18 07:42:33.408000000,1972,-1.397590342,-23,-22
2016-05-18 07:42:33.415812500,1973,-1.331325284,-23,-22
2016-05-18 07:42:33.423625000,1974,-1.239457818,-23,-22
2016-05-18 07:42:33.431437500,1975,-1.118975895,-23,-22
2016-05-18 07:42:33.439250000,1976,-0.9954819232,-23,-22
2016-05-18 07:42:33.447062500,1977,-0.8719879519,-23,-22
2016-05-18 07:42:33.454875000,1978,-0.7560241008,-23,-22
2016-05-18 07:42:33.462687500,1979,-0.652108442,-23,-22
2016-05-18 07:42:33.470500000,1980,-0.5888554323,-23,-22
2016-05-18 07:42:33.478312500,1981,-0.5466867592,-23,-22
2016-05-18 07:42:33.486125000,1982,-0.5316265188,-23,-22
2016-05-18 07:42:33.493937500,1983,-0.5632530237,-23,-22
2016-05-18 07:42:33.501750000,1984,-0.6280120574,-23,-22
2016-05-18 07:42:33.509562500,1985,-0.7153614517,-23,-22
2016-05-18 07:42:33.517375000,1986,-0.8192771105,-23,-22
2016-05-18 07:42:33.525187500,1987,-0.9412650578,-23,-22
2016-05-18 07:42:33.533000000,1988,-1.075301197,-23,-22
2016-05-18 07:42:33.540812500,1989,-1.186746976,-23,-22
2016-05-18 07:42:33.548625000,1990,-1.295180707,-23,-22
2016-05-18 07:42:33.556437500,1991,-1.374999981,-23,-22
